label,f_0,f_1,f_2,f_3,f_4,f_5,f_6,f_7,f_8,f_9,f_10,f_11,f_12,f_13,f_14,f_15,f_16,f_17,f_18,f_19,f_20,f_21,f_22,f_23,f_24,f_25,f_26,f_27,f_28,f_29,f_30,f_31,f_32,f_33,f_34,f_35,f_36,f_37,f_38,f_39,f_40,f_41,f_42,f_43,f_44,f_45,f_46,f_47,f_48,f_49
Lemon,-3.7080262,7.9435525,-2.0492353,11.912504,2.2247696,5.93834,-1.1992992,7.303557,2.0794606,16.850468,3.6290684,-0.05869914,-5.885594,2.0703256,-1.2426174,-1.0453142,-0.37554467,1.2918749,0.25413346,-1.5395567,-1.1398741,0.5019864,-0.7534108,0.5234868,-0.4744421,0.043821536,0.16799656,-0.38044855,0.10777946,0.73998666,-0.70529824,2.2861862,2.5061438,1.1206336,-1.3340431,0.54539615,0.648696,2.233742,1.3432399,1.8957846,-1.9401089,0.35251454,0.30690947,1.4916111,-1.9041045,0.4422021,-2.3545356,0.6395127,0.35514984,-1.5631516
Banana,23.13033,-2.1369798,3.6981213,-3.8020756,44.2734,-5.920337,1.6430345,-1.8406515,2.8034868,-0.43724936,0.5709649,-1.9556872,-0.7136566,-0.045937367,1.1445638,0.48005202,-1.407326,-0.11348206,1.9962969,0.32271641,0.77554977,-0.3450167,0.42224392,0.8344997,-0.82411444,-0.10235858,0.81324947,0.0659247,-1.5338048,-0.30799645,0.6631868,-0.24255489,-0.8172879,-0.66390437,-1.3552387,0.71821207,0.6523769,0.34393615,-0.28774518,-1.2623212,-0.972994,0.68959886,-0.24919608,0.04973996,-1.1096216,0.28604394,1.75318,-1.1320906,1.4189848,-2.1586106
Banana,11.16833,13.844218,17.473442,-7.2900357,-4.8860793,-2.1238353,2.6710649,-0.06740944,-2.8142912,3.0809293,-0.21836221,-8.733985,6.926585,-1.2921505,1.8073438,-2.311405,2.1671894,-0.23682413,-1.6956432,-1.9619571,0.3871162,-0.5926744,3.1270757,3.6043723,-1.0456958,2.907649,-1.3440086,0.8781575,0.3627744,-0.9408655,-0.5814237,2.5157285,-0.03490123,-2.1934865,2.2239392,1.5952582,-0.88653,-0.8591774,1.6491882,2.1452901,-0.99156076,-1.2978178,-1.5167105,1.4970299,-2.062971,2.226712,-1.2967447,-1.6761041,1.3942062,-1.1920203
Banana,12.880737,11.509254,15.391572,-7.3481903,-0.45527813,-3.5138535,2.2546363,0.6527073,-0.18961199,1.8816183,-0.6442163,-7.0225196,6.033761,-0.14496434,-0.22154881,-4.018132,7.179138,0.022176657,-5.0246744,-7.131045,-3.003468,-0.90500134,2.850104,3.1452858,0.76262593,1.5809777,-1.4767044,1.9699274,1.5034835,0.681497,-2.4457371,3.07645,0.80773,-3.2773294,-1.0512928,-2.5031037,-0.13393043,-3.739934,-1.7177585,2.3808234,0.6117942,-1.8856137,-1.0949059,1.4380045,-2.3689535,4.354054,-1.3997754,0.5869456,1.9185991,-0.45339942
Banana,13.271675,14.590371,23.331573,-3.7671387,-5.4920335,-0.44640517,-0.7752611,2.0273542,-0.6329201,-0.15669505,10.129918,-6.1109924,1.8997539,0.51344097,1.0224892,3.2803404,-5.7390065,-0.7300121,0.042079825,6.224343,1.1492003,-2.4511898,0.27747437,-5.6024046,0.17560472,2.6160204,-1.9301733,4.9789596,-0.39314044,0.76288337,-1.7340969,7.9382205,2.1617482,-1.9144198,3.043967,2.2111354,-0.09448589,-0.7202809,0.2110124,-2.4369228,0.2390264,0.7165569,1.113268,-0.021878248,-0.35643655,1.5991349,1.6871656,0.74754256,0.054644458,-0.6556204
Banana,40.025654,-12.772896,-13.331384,0.6958964,-6.951992,-9.8590355,-9.282427,-2.3960383,0.96308756,2.0706663,4.438958,2.2107286,2.7771828,8.588257,1.9918951,-0.1261469,2.5892615,0.27852583,-0.97745425,-1.5455481,5.183707,-2.9335458,-6.3249226,0.26544318,-3.733158,4.7657623,3.0508661,-3.2040696,-2.548863,1.1974859,-3.499249,3.2171154,-2.6820097,0.42643476,-3.025541,0.5498246,-2.197212,0.8119942,-1.5894264,2.7906182,3.3651755,3.2271698,0.776431,0.10442868,0.39782265,0.49466643,0.8636583,0.098233305,0.09278393,-1.1259997
Banana,42.71704,-13.062463,-13.8794775,-1.091718,-8.074024,-5.9184666,-3.7222338,-0.3585807,0.8543513,0.8956801,-1.7089,-3.2178397,-1.987771,-7.6071377,-5.700048,1.4086334,-2.6287494,-2.1845906,7.3809047,-4.516175,1.0835923,-0.32598406,0.423361,-1.2616501,0.1716794,-0.013735836,-2.71649,1.4562002,3.1652238,-0.4728681,2.5712073,-2.6017463,2.497142,-1.3833661,2.3504434,-0.5724232,1.841509,-3.3562999,1.6747762,-2.8636642,-3.703084,-2.9566882,-1.1223687,-0.8499931,0.36659417,-0.63772464,-0.055751413,-1.8709049,0.14863193,1.7320738
Banana,39.258755,-12.952352,-14.126053,-1.8050123,-9.528818,-9.222531,-6.175145,-1.8520168,1.404001,0.19056936,0.6356383,-0.725919,-1.1659249,-1.5223386,0.32687023,-0.23199314,0.33948377,-1.0962384,1.844804,-4.3603387,4.8122616,-2.9654584,-4.0112214,-1.5499167,-2.857518,3.0190628,-1.0731746,0.9525273,1.2568253,0.78815126,2.530635,-1.3375595,1.3959088,-1.7133057,2.381545,-1.585383,2.4176137,-1.3173736,-0.10285025,-2.734377,-4.4000506,-3.627859,-1.277008,-0.7578778,-0.5188339,-0.73459995,-1.0390745,-0.7663831,-0.86563593,1.9728667
Banana,38.99087,-7.85719,-8.605513,-2.8375342,-10.020363,-4.5560136,-5.411315,-1.4627278,-0.5579724,1.3757921,-6.783882,-3.6133635,-8.173678,-10.492403,11.83298,-2.2682524,-0.46412036,1.8118429,-11.779403,6.1997194,-0.64421153,0.40309194,-1.4467474,-0.05453979,-1.955084,0.64809895,-0.38385972,1.2415184,-1.2066171,-0.9065597,1.891881,-0.39734605,-1.2508698,-0.32927048,1.2811445,0.2606372,0.585608,-0.26530266,-0.08341405,-1.2166848,-3.3505278,-1.056832,-1.6267956,-0.9948726,-0.39467916,-0.79564536,-0.5502884,0.019815983,-1.2453168E-4,1.4736024
Orange,-11.152514,4.1373963,-8.310706,-10.712979,-0.45139027,2.7831688,-0.245915,-4.1659455,0.54770446,0.14026263,0.0059892097,-2.638691,-2.4895577,2.6195223,-0.71303886,0.4959865,-0.12703079,0.07308459,0.87948567,0.7132894,-1.1266975,1.0248789,-0.13644598,0.047097925,-1.2351489,0.34397057,-0.6659408,0.29767445,-1.466425,1.6634812,-0.020931397,-0.70854825,-0.661935,-0.73870695,0.70183176,0.9510803,-0.9737076,0.56639856,-0.36880818,-0.20569462,-2.0083992,0.26333967,-0.9771945,-0.4841554,0.6944302,-0.6421621,-1.3036087,1.4859573,2.6950028,-1.4951223
Orange,-11.378099,3.4975967,-7.737589,-11.922994,-1.0794724,3.4970992,-0.80912536,-4.319948,0.39714134,0.10879301,-0.09429957,-2.9910853,-3.9262218,3.0188363,-0.7195401,0.6033939,-1.1560271,2.1628509,0.31958696,-1.1644539,-3.1163352,1.9711812,-0.4903143,0.48127782,-1.8313062,0.34704086,0.73368764,0.844388,-1.6490685,2.2468383,-0.19154064,-0.99091107,-0.49634424,-0.20799677,-0.21080412,0.90619856,1.8990407,-0.93594426,-0.1458864,0.4485013,-1.1388474,0.5424887,-0.49656487,-1.038425,-0.30743986,-1.3018248,-1.5001714,0.78564084,3.1547713,-1.8664893
Orange,-10.460196,4.675191,-9.357539,-11.832618,-0.5365625,2.7796261,-1.2599161,-3.694914,1.167966,-1.0554544,0.019205017,-2.9308927,-3.1115458,2.5626926,-0.3391957,0.078208216,-2.0718205,1.6671432,0.10307166,-0.12230246,-1.9266692,1.5775287,-1.2311343,0.34714445,-0.12102904,0.34005252,0.02132679,0.61321086,0.629373,-0.17763864,-0.22037652,0.23840193,-0.42713892,-0.3346926,0.527563,-1.3849812,-0.524743,0.82644683,1.6262219,0.18702336,1.1367987,-0.38072908,0.5519948,-0.36412165,0.2931705,1.5030922,1.9666575,0.8614854,-2.6758575,1.0183597
Orange,-9.790451,2.324486,-7.5370364,-7.6686053,1.5146263,6.2061863,-5.4816065,0.91727966,0.39544845,0.17248069,1.4328021,2.941078,4.015268,-4.185317,0.6554425,-0.9116913,0.7723318,-2.8065321,1.0410137,1.0751791,1.0398593,-3.3960488,4.1904316,-0.6669917,-1.9889947,-0.79637265,0.46135595,2.5085914,-4.199319,4.5807047,-0.7433537,-1.4321009,-0.13753174,0.1704539,-0.61425525,-2.0622606,2.414252,-0.76017624,-0.72883433,0.41594997,0.41625616,1.8885678,-0.5772858,-0.27920142,-0.77736425,0.66610384,-0.8649818,-1.7377785,-1.1034193,-0.77486587
Orange,-11.207747,3.292607,-6.7951217,-6.303997,0.31349573,4.0735183,-2.9539096,-3.3814702,2.520465,-1.4421723,-0.5519843,-0.4642903,2.2343838,-0.80800045,0.5132655,1.202245,1.7186294,-2.0220954,-1.5986006,0.24631579,5.6778474,-2.603793,5.059882,-1.3417101,-0.23260456,-2.2158267,1.1012076,-1.1774814,1.2445141,0.7933863,-1.4303845,-1.1856047,1.0043824,-1.0174788,0.9544067,-0.10613095,-0.7884741,0.40088993,-0.00936472,3.3942492,0.49330702,-1.4162875,0.96992606,-1.485511,1.0182445,-2.1484306,0.8331474,-1.3028247,0.8950912,0.75209415
Orange,-10.274671,5.406049,-8.043839,-7.6259866,0.23020276,1.6896906,-0.8791521,-2.2063057,1.5395645,-1.508557,-0.47013435,-0.61259955,0.22539638,-0.07399212,0.3754485,0.9045147,0.974854,-0.6390572,-0.5151039,0.493702,3.4736586,-1.7657394,1.680905,-0.48069322,0.07221223,-0.74545556,-1.5936798,-0.9957042,0.932794,-1.941472,0.59633476,0.005786817,0.17766474,-0.43669412,0.37885815,-0.5955419,-3.1660903,2.156563,0.94453853,0.53157586,0.36821854,-1.5065643,-0.6985367,-0.0893516,0.24908304,-0.26033717,-0.11692867,0.52665615,0.015343523,0.19091937
Orange,-11.553455,3.9446836,-7.7567687,-9.47522,-0.26033872,3.5991132,-1.6687666,-5.2968783,1.8239055,-1.2931646,0.3190298,-1.2181435,0.9183895,0.0782096,0.20352608,0.5309507,2.3009815,-2.5671067,0.10783529,2.5592532,4.5543523,-0.6149825,2.2789412,-1.0573151,-0.29668894,-0.3808188,-1.5531173,-1.901597,0.092604674,-0.52502674,0.50559163,-0.86543685,1.0715556,0.61896074,-0.73350275,1.552426,-1.2379012,0.079562135,0.082570605,-0.280169,-1.1503104,0.040443614,-0.080838196,0.73996973,0.108760506,-0.099745944,-0.19651605,1.4996549,-0.09874608,-0.68799436
Orange,-11.206644,3.5473204,-7.3180275,-8.104618,-0.5459184,2.4068005,-0.3526163,-4.005422,0.79904246,-1.3926909,0.19265574,-1.7012355,-0.023019422,0.59044707,-0.26470155,0.5701021,1.4292542,-2.0421455,-0.58377147,1.8551397,3.7993515,0.21518673,1.8709041,-0.9340788,0.017054709,0.1462828,-2.1295962,-0.7720419,0.05241,-0.635058,0.55081147,-0.23969151,-0.14285608,0.049503203,-0.17406738,0.61385137,-1.7829388,1.4703326,-0.1846182,-0.39059848,-0.7361108,-1.316418,-0.52184844,-0.4178329,0.32754537,-0.16765396,-1.4906476,-0.022035154,1.822099,-0.93858945
Orange,-11.097847,4.157838,-8.557255,-9.419655,0.011867708,2.452721,-0.37246925,-3.7717543,0.6854014,-0.92806673,0.03144974,-1.5620335,-0.1899542,0.28691107,-0.028093075,0.48989514,1.9593805,-1.5041239,-0.17088974,1.842203,2.9823465,-0.8856427,1.4856364,-0.568082,-0.616472,0.1800013,-2.29756,-0.33429965,-0.68280625,-0.33430493,1.7794468,-0.48577324,-0.015414149,0.09689688,-0.554483,1.0586357,-1.0409881,0.48510876,-0.11945239,-0.59245974,-0.9610911,-0.9043946,-0.094567806,0.52040434,-0.40410936,0.21263902,-1.0254444,0.6488038,1.2282611,-1.644889
Orange,-11.342242,2.5480287,-7.143881,-11.347975,-0.4082128,3.369375,-0.9406166,-4.551762,1.6682551,-0.23190235,0.40237504,-1.9122063,-2.3096724,2.0714998,-0.5285056,0.74452126,1.2016188,0.60495234,0.5341829,0.9101454,-1.5804559,0.9790705,-2.5517495,1.3349665,2.0598304,0.5653204,0.16084637,-0.08498735,1.4107021,-1.2379342,1.0454738,0.5248233,-0.03979338,1.0837755,-0.9267348,1.1006052,1.3145334,-1.6857675,-1.0098424,-2.5747736,-1.1229126,2.7009795,-0.34094858,2.8439548,-0.6172391,1.574591,0.09278055,-0.6425388,-2.9419537,-0.74704933
Orange,-11.039031,3.0565593,-8.206184,-10.707542,-0.70157105,3.3257716,-1.1788908,-4.047162,1.0899518,-0.1385443,0.592552,-1.7461476,-2.0825834,1.6687983,-0.18086264,-0.17647801,0.4301445,1.4112015,0.3529111,0.41245586,-1.0882797,-0.025933094,-2.2188911,1.0149964,1.9930835,0.9460119,-0.11031108,-0.53867227,1.9462268,-1.8474262,1.3666011,0.69718546,-0.09405631,0.2544646,-0.9784042,0.5157372,0.9107508,-1.4872506,-0.43462205,-1.5076337,-1.626554,1.3765756,-0.3523043,2.5920997,-0.4254353,1.656886,0.32995692,0.02993869,-2.9148152,-0.50075376
Apple Braeburn,-11.586523,-12.013555,4.994063,3.9812636,-1.9707406,-1.3645778,1.7714984,3.7096844,10.802455,-0.3992584,-1.6512893,-1.2753639,-0.4708587,0.58998406,1.4941765,4.5970306,3.8558767,-1.8200321,0.4510393,1.9767989,-1.824099,-3.2579463,1.649356,0.21126409,-0.9125346,1.5625274,1.535972,-0.094708115,2.0031598,0.44448858,-3.3717546,-0.21387772,-3.3341918,2.2517707,0.65265024,-0.33693108,2.3243399,0.07376138,1.4858266,-1.9110538,0.018346453,0.24557814,0.5984344,0.54917896,-0.34620228,1.328255,-1.0094994,0.04160102,0.4415208,0.16183782
Apple Braeburn,-11.877105,-15.794347,10.055462,7.643696,-2.73537,0.442058,0.18434139,0.3699379,14.414456,-4.1558495,-4.5359955,-2.9337897,0.6403894,2.6167512,-1.9003294,-9.7680235,-5.3855166,0.26731205,-0.586334,0.012031446,3.3336802,3.3435383,-0.12975384,-0.43133765,0.78587765,-0.31988895,-0.14900073,0.6457826,-0.61939937,0.35691902,-0.75691724,-0.30850333,-0.35750502,-0.9018147,-0.026422335,1.73258,-2.7904935,-1.1027066,-1.7684925,-0.32022834,-0.2915873,0.06797032,-0.81600034,0.6477548,0.66425973,-0.6635498,-0.80465835,-4.146201,-1.5019221,-0.5635417
Apple Braeburn,-11.358495,-11.65787,4.6559696,4.0602736,-1.8008261,-0.83269787,1.2700206,4.018615,10.360042,-0.8426395,-1.8500912,-1.4052284,-0.045467176,0.46939066,1.3266336,5.11722,3.9723551,-0.9619371,0.14449085,1.9647537,-1.5212754,-3.3307204,1.5054538,0.5944454,-0.1820754,1.6331476,1.5133882,-0.098078124,2.3047624,0.633715,-2.3375928,-0.24668397,-2.733299,1.967929,0.42714313,0.093828626,1.8167447,0.30361742,0.9916889,-2.0837555,0.47741348,-0.06543507,-1.1560127,-0.14370602,-0.6781251,0.71952266,-1.3553724,0.63265145,0.55490404,0.2572849
Apple Braeburn,-10.711836,-12.103605,6.1357074,4.766002,-1.2217185,-1.1031537,1.6655439,3.977101,12.721341,0.031470317,-1.4924524,-2.1464267,-1.4093318,1.2887527,0.84962004,2.2193866,3.4416823,-1.9808364,1.8120458,2.276973,-5.3127594,-5.0756297,1.0099987,0.6122042,-0.89657706,1.4792715,-0.27895856,-1.2735038,1.5495468,0.46035895,-2.5029397,-0.47150934,-2.494132,3.0405397,-0.23140556,-1.157744,2.4765115,1.4010562,1.78723,-1.8551155,0.84235245,-0.5795914,-0.052723367,-0.78987306,-0.4711054,1.1192099,0.48618227,2.9883397,0.24460383,1.3212935
Apple Braeburn,-13.564921,-19.481144,8.872615,0.3318068,-1.5236747,-4.0943117,5.475162,-6.545906,-6.2677555,2.368737,2.072898,3.8321345,1.0981009,-1.8576763,0.72316575,-0.78018636,-2.3011527,0.5448447,-1.4312159,-0.2737293,3.1601129,-0.01771635,0.16033074,1.1856219,0.34710994,-1.5912036,6.3669915,-1.2069253,1.5983634,2.987604,1.7324398,0.16332427,0.97290385,-0.71565205,-1.8746806,3.8565876,0.19823259,-1.2145481,1.9485049,0.37058967,1.2547836,-2.3154864,-5.23899,-2.2930188,-1.256669,0.37116495,-1.0048136,4.0670075,1.2759739,0.7018354
Apple Braeburn,-12.8877945,-17.659723,7.2365623,-0.96400356,-0.834555,-3.7519274,5.0792336,-5.259787,-7.675612,3.1971948,1.9699031,1.6140618,-0.43897098,-1.4719737,0.23533963,-0.5632138,0.81085116,0.04566027,0.0437065,0.29432276,0.053993087,-1.811914,-0.39213607,0.20096666,0.7461209,-0.047606997,-1.6113106,0.46748766,0.4054772,-1.7304554,3.0603306,1.6814948,0.35088304,1.7291164,-2.213188,-3.049006,0.16371842,0.68655205,0.08940344,-1.7256526,1.9736209,0.50699115,2.225845,-0.7817343,-1.3568081,0.54880714,-0.29207247,-1.4228232,0.40338835,1.3979859
Apple Braeburn,-12.741137,-16.648462,6.7354364,-0.67670536,-0.65387416,-3.9424489,4.797198,-5.329866,-7.758964,3.2884333,2.3412442,1.4536606,-1.121367,-1.4096333,-0.6255864,-0.675009,-0.783342,-0.81776893,1.3047478,-0.9641181,-1.3887017,0.17908382,-1.4057485,-1.0300027,-1.3742814,0.22698677,-5.7880006,-0.46967244,-2.7313066,-2.9390533,-3.7142735,-1.0313523,-1.097435,-0.31101984,1.2497089,-0.8491244,0.053686135,0.7183653,-0.68858904,1.062198,-0.40088156,0.23031862,0.7276938,0.42896762,1.5604163,-0.10339051,-0.2256258,-0.9114953,-0.008841762,-0.4318134
Lemon,-6.6655774,12.197409,-6.794004,1.9388928,-2.0080416,-10.236547,6.7781596,7.2700524,-2.8030803,-4.349066,-2.6462224,2.5645022,-0.0040552034,0.20822726,1.0020756,0.076711126,-2.411657,2.3822262,-0.18119714,-1.9455788,0.32359222,-1.2484355,1.8215612,-0.7271047,-1.0996263,0.5638061,-0.21475394,-0.73746985,1.1742437,-1.0041194,0.21901804,0.004351923,-0.35557777,-0.2516174,-0.5739248,0.83961093,-0.57105964,-0.3230801,-1.2157508,-0.8836929,-0.20900549,0.48227835,-0.4331902,0.7103504,0.112901784,-0.02694783,-1.1536164,0.023401828,1.1152569,0.15786883
Lemon,-6.7267833,11.405705,-5.401043,-0.19694084,-1.108081,-8.521586,6.340159,7.7065096,-1.2842251,-2.3787992,-1.9250356,2.447339,-0.38777485,0.2778637,0.8169989,-0.3888986,0.4319948,-0.69393617,-0.281609,0.2149055,0.15978265,-0.05584499,-0.49354807,-0.7713341,-0.604763,-0.101729795,1.1755654,0.02729824,-0.26245824,-0.6975708,0.56123585,-0.6365514,0.6744468,0.8694117,0.6302325,-0.4187583,0.45290214,-0.7643932,0.60607684,-0.0475648,-0.55998296,0.76187545,1.6263846,0.6508798,-1.0546483,0.7403549,0.6527937,-0.5309443,-1.1426182,-0.67411083
Lemon,-6.569977,11.333577,-5.859373,-1.3805529,-0.62255466,-8.571171,7.215885,7.8809104,-1.6015955,-1.7129828,-0.8752533,1.6020993,-0.48117086,-0.19270779,-0.79026747,-0.7641874,1.7800153,-1.6768789,0.73593473,2.232259,-1.0143943,0.20373417,-2.0929394,0.7791468,1.7092527,-0.21820068,0.5428784,1.0739313,-0.34315085,0.5037564,0.40291196,0.56419814,-0.3423967,-0.27259964,0.36854845,-1.3227316,0.7504841,-0.4765742,0.021788515,0.647946,0.109881304,-0.047280528,-0.08207692,0.18380311,-0.54389584,-0.4626542,-0.36576968,-0.82344776,-1.0628788,0.38740915
Lemon,-5.5994706,12.713105,-5.6428504,2.6056027,-2.1944444,-10.610617,6.7212057,10.534523,-1.6334175,-5.194902,-3.2390966,5.2490287,0.32036594,-1.163115,1.8362783,0.052513644,-4.451044,4.054821,-0.6871327,-4.5880256,0.89997447,-1.3106171,3.93348,-2.5817406,-3.0411005,0.6974698,-0.9299015,-1.3497958,1.5554398,-3.1445563,0.2885771,-1.1733662,1.7105683,1.0701632,-1.1293178,0.71064425,-0.7464483,-0.40909195,-0.18132795,-0.59656644,0.3088742,1.5423242,-0.017430885,0.18970938,0.2692304,1.5934756,0.92811674,0.5385329,-0.26724783,0.030838974
Lemon,-7.1052256,10.417752,-5.635744,-1.6490605,-0.74428266,-7.059156,6.9465656,6.5454106,-0.55228704,0.09849632,-0.21073258,0.955097,0.053807195,-0.35232094,-0.9291789,-0.8285929,2.8917902,-4.329105,1.0911552,4.3716755,0.23451994,2.0865219,-4.6175027,1.8097671,3.3168237,-1.0381049,0.7471665,-0.14055687,-0.365439,1.0990558,-0.16246551,-0.41796482,-0.23821309,-0.6547842,0.2654035,0.090533,-0.18909815,-0.2572969,0.5842828,0.52611977,-0.30810723,-0.8983549,0.41227067,0.26849508,0.8177707,0.11524514,1.4722201,0.33517218,-0.24619353,1.48041
Lemon,-4.3823843,14.799504,-4.6447167,21.213018,-0.9963795,-2.3882878,-2.181855,-11.614125,-4.4539137,-7.522087,-1.7231168,-0.82929873,2.8071036,-0.5101262,0.60692763,-0.14252523,2.8817732,-3.4713123,1.0134519,1.6917496,-1.016045,6.364539,3.0546193,-3.661734,-6.6406465,2.991815,-0.9003411,-0.28337926,0.51895595,0.7159141,1.4616036,0.7107712,-4.361755,-0.23179865,-4.5476837,3.7190344,2.806308,0.536129,1.368979,1.1766409,-0.38416973,-3.0864725,4.0275793,1.0908223,-0.17462413,1.2490679,1.2876961,-0.89791906,0.74773467,0.4813766
Lemon,-4.9918017,7.987542,-3.6129956,13.176424,1.6365021,6.27304,-2.6205926,2.1858606,1.1281188,14.68214,2.9723032,0.84553903,-2.2694662,0.40224954,0.84169096,-1.3064857,1.1870972,-0.9620015,0.18197776,1.2538255,2.8437161,1.5061084,0.25524616,1.0971099,-0.2607347,0.5106847,1.4789858,-0.31801468,0.66937894,-1.2548382,1.6234809,-3.6719847,-3.371876,-2.3433123,4.169548,1.4894584,-1.4496444,-3.4750206,-1.4722528,-2.1271656,2.8988125,3.1183507,1.4529567,-0.63048446,1.3665282,1.3419896,0.9294251,0.7254771,1.1018592,2.5131087
Lemon,-1.198587,13.852665,-4.6656423,25.357214,0.2740907,3.0965664,-5.19928,-11.292937,-5.3394046,-6.477238,-1.2176801,-2.2249277,1.001664,-0.3465875,0.32714665,0.27268457,-1.7776663,3.0653052,-0.5343334,-2.2930984,1.9717965,-4.2511883,-2.2315016,4.072932,2.6329808,-3.6274996,2.6499574,-0.5553634,-1.0483085,0.6438741,-2.8795538,-0.5629011,1.5483872,3.6105871,-2.2019765,2.4805903,-2.7139726,-0.8176671,-1.4371663,-3.3639138,0.4731563,-0.27922815,0.98079336,0.99380624,0.8747668,2.5406213,1.0286354,-0.8947363,2.1816077,0.5546021
Banana,22.598686,-0.64246696,3.356339,-3.35887,42.925304,-7.3036795,2.259077,-2.816888,2.1027696,1.6612619,-2.0355082,-1.904806,0.93321675,-1.1836247,-1.0518318,-1.1836263,1.4203256,3.4772906,-3.4711363,0.46928018,0.9582098,0.36085528,-0.23206678,-2.830325,2.2547894,4.432544,-1.4710488,5.8323812,2.8468661,1.915791,-1.9368501,-3.315453,1.8398552,3.1601799,1.378596,1.7760509,-1.143109,1.4159273,1.6556945,3.0122972,1.0368314,0.3233382,0.2471437,0.06339526,0.7886459,-0.84376836,-2.4954607,1.114282,-2.3043008,3.4552824
Banana,15.436658,12.860839,29.697884,-4.1667757,-4.8895364,2.8686402,-5.221105,1.2083837,2.975978,-8.598665,14.953648,6.590142,-11.932927,-0.10497132,-2.4876363,2.9862926,-2.0308678,-1.5519593,2.7063506,6.8594007,3.1957161,0.90417194,2.0027192,-0.46515867,-6.756637,-3.4226084,9.978403,10.036781,-5.2970614,-12.924575,-1.572418,-0.47086707,-3.893042,4.134326,-1.9482946,-3.2455935,-2.7990036,-8.514934,0.50933856,1.9207629,-3.033829,-2.8565075,-3.8122199,0.058844216,1.0394535,2.2768302,2.6866813,0.115211025,0.77665955,0.115910545
Banana,16.867859,16.069557,28.968718,-3.1619987,-3.7060814,1.4585901,-6.0710287,-7.163577,-0.39610472,3.151472,-20.43023,11.108737,-2.2608404,7.076624,-8.912867,6.748045,-8.521104,-17.290215,-8.090329,-4.579458,-3.7610729,-0.2669483,1.1313988,7.9375825,3.3474615,5.132363,-0.687085,0.8640096,-0.71423787,2.2431402,-1.9280529,-1.7547371,3.4143772,2.6075747,-4.384651,1.4106238,1.9935194,1.6693801,-18.973064,-1.908927,1.5015663,-8.286393,4.422255,-16.163496,7.918373,7.02324,1.5483452,2.0168166,-5.639385,-4.648919
Banana,10.607615,12.347585,15.998658,-7.566915,-2.7214882,-3.5582104,2.113975,0.7495143,-0.42671084,1.1221527,1.5138191,-7.66459,4.9974885,-1.0343512,-0.30712557,-5.017644,8.893086,-0.3688976,-5.005782,-6.597308,-2.160295,-0.7551513,2.6457937,3.2553163,0.88534224,1.0428164,-2.4028747,2.1869056,0.95406014,-0.4572267,-1.6959207,3.5075872,0.7321089,-1.9551038,-0.44190994,-2.468716,-0.7054829,-4.4391246,-1.2972932,2.0731232,0.45312157,-2.3311448,-0.76047873,1.0252222,-0.31479257,4.703986,-1.2038556,1.3390406,1.4994963,-1.2511338
Banana,10.565998,15.202718,19.07559,-7.1971045,-6.194827,-4.7072744,-0.5872458,-0.16266862,-0.44152826,3.6083684,2.0106528,-9.338244,9.54652,-0.4212727,-2.6239636,-0.629246,2.3039057,-1.8162693,-0.9370808,-5.96582,0.08324266,-0.44053304,-1.5744207,1.949996,-1.7538264,-4.1116414,3.0821247,-2.036437,-2.104767,-2.1015258,2.607474,-2.7277257,-3.2739475,1.3791275,0.06998032,4.5605607,1.6948559,5.7778373,4.5736337,-2.804521,-1.2774826,4.3011737,0.32792106,-1.7646738,1.6918437,-3.400194,0.72205824,-1.5389829,-2.0891721,2.1668637
Banana,36.41321,-11.356617,-12.583742,-0.7557727,-4.3276467,-8.793993,-6.0785723,0.039927505,1.946398,0.5509089,2.530727,1.205454,1.6974728,1.4967878,-7.6864285,0.34120825,2.2972622,1.1584358,0.26394507,-1.1806862,5.4632645,-2.2176058,-3.9273763,-0.43676773,-1.2816095,6.494591,2.2074623,-1.9313514,-3.140459,1.066536,0.6400307,-0.07818607,-1.0445356,-0.5379835,1.8824644,-1.49483,1.5436226,1.8978552,-1.0441506,1.3968582,3.6544695,-1.3404065,-2.5009727,2.847857,0.24976239,1.3830172,0.42703,0.24553765,0.51853603,-0.79711616
Banana,41.927975,-11.137108,-14.040099,-0.7347285,-5.8986316,-4.582844,-2.1417968,0.8591581,0.49902385,1.9666339,-0.5391625,-3.2016954,-2.0406497,-8.669864,-3.894452,2.5117366,-2.7608166,-3.1039872,8.420432,-1.714084,-2.875163,2.489323,5.4854603,1.6634665,4.4492745,-2.9190092,-1.6965197,1.48045,3.1565483,-0.15145929,-1.796849,1.5677142,0.20336181,-0.4520056,-3.1874387,1.232779,-3.04672,-4.0170474,2.017735,0.48890522,-1.4501553,1.2367293,1.2897993,-1.9540459,0.030902557,-1.0723251,-2.4571736,-0.009699411,-2.422303,1.8358005
